user_id,subject,elites,nvresponses,campaigner violence,repressive violence,rating,endyear,method,method_id,theme,classification,country
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,018 displays of flags and symbolic colors,18,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,018 displays of flags and symbolic colors,18,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,039 parades,39,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,039 parades,39,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,039 parades,39,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,039 parades,39,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,039 parades,39,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,039 parades,39,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,004 signed public statements,4,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,004 signed public statements,4,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,004 signed public statements,4,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,004 signed public statements,4,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,004 signed public statements,4,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,004 signed public statements,4,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,007 slogans caricatures and symbols,7,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,007 slogans caricatures and symbols,7,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,007 slogans caricatures and symbols,7,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,007 slogans caricatures and symbols,7,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,007 slogans caricatures and symbols,7,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,007 slogans caricatures and symbols,7,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,019 wearing of symbols,19,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,019 wearing of symbols,19,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,019 wearing of symbols,19,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,019 wearing of symbols,19,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,019 wearing of symbols,19,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,019 wearing of symbols,19,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,020 prayer and worship,20,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,020 prayer and worship,20,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,020 prayer and worship,20,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,020 prayer and worship,20,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,020 prayer and worship,20,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,020 prayer and worship,20,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,024 symbolic lights,24,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,024 symbolic lights,24,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,024 symbolic lights,24,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,024 symbolic lights,24,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,024 symbolic lights,24,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,024 symbolic lights,24,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,025 displays of portraits,25,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,025 displays of portraits,25,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,025 displays of portraits,25,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,025 displays of portraits,25,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,025 displays of portraits,25,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,025 displays of portraits,25,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,174 establishing new social patterns,174,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,174 establishing new social patterns,174,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,174 establishing new social patterns,174,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,174 establishing new social patterns,174,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,174 establishing new social patterns,174,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,174 establishing new social patterns,174,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,034 vigils,34,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,034 vigils,34,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,034 vigils,34,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,034 vigils,34,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,034 vigils,34,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,034 vigils,34,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,044 mock funerals,44,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,044 mock funerals,44,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,044 mock funerals,44,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,044 mock funerals,44,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,044 mock funerals,44,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,044 mock funerals,44,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,061 boycott of social affairs,61,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,061 boycott of social affairs,61,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,061 boycott of social affairs,61,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,061 boycott of social affairs,61,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,061 boycott of social affairs,61,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,061 boycott of social affairs,61,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,104 professional strike,104,democracy,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,104 professional strike,104,economic justice,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,104 professional strike,104,environment,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,104 professional strike,104,human rights,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,104 professional strike,104,national-ethnic identity,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,104 professional strike,104,peace,change,brazil
53,rio de janeiro residents protest world cup and olympics 20112016,no,no,yes,yes,6.0,2016,105 establishment strike,105,democracy,change,brazil
